mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.085371971130371,0.1486238412220559,0.5834063053131103,0.12559151798220294,,log2,1,2,100,"{'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.5081356828780201,0.4851954164108861,0.43087625213449227,0.5247533230565359,0.464412595131285,0.48267465392224385,0.03299033147506714,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.9896241188049316,0.08909343447355238,0.34854626655578613,0.06569960244160947,10,log2,1,2,100,"{'classifier__max_depth': 10, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.5048009274461739,0.459433713451632,0.4513649395244248,0.492701731365947,0.5036545193963564,0.4823911662369068,0.02258453772262112,16,0.9097982721737212,0.9138338917443342,0.9122503545748977,0.8988679729666619,0.9336822472126703,0.9136865477344571,0.011283804355418278
1.449357271194458,0.15959950579900187,0.39188661575317385,0.09280132910768045,10,log2,1,2,200,"{'classifier__max_depth': 10, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.4971297366651375,0.463547429148736,0.4323110562237495,0.49641691044029895,0.5185016460792177,0.48158135571142796,0.030258019082917528,17,0.9318488505594801,0.933128942403083,0.9300796035942192,0.9193314769660059,0.9377807356775514,0.9304339218400678,0.006109511539880363
1.122251033782959,0.13749992665439206,0.4138967037200928,0.06833014474472339,,sqrt,5,2,100,"{'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.4877196063901812,0.4647065913085607,0.451488779897298,0.48627601374161006,0.5174030748663102,0.48151881324079204,0.022508730455559213,18,0.8075601811160792,0.7992024029185175,0.7995236985222821,0.8020544258462884,0.816834495496669,0.8050350407799673,0.006616374968448908
1.0226704597473144,0.1165631399729647,0.3151846408843994,0.07659225176575538,,sqrt,5,10,100,"{'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.4877196063901812,0.4647065913085607,0.451488779897298,0.48627601374161006,0.5174030748663102,0.48151881324079204,0.022508730455559213,18,0.8075601811160792,0.7992024029185175,0.7995236985222821,0.8020544258462884,0.816834495496669,0.8050350407799673,0.006616374968448908
1.826967477798462,0.27519414215806226,0.48191609382629397,0.11768378966131725,,log2,1,2,200,"{'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.49048929978690037,0.48617924364193016,0.4383623242496881,0.49866227683814895,0.464664879533071,0.47567160480994775,0.021779237708453032,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.6067644596099853,0.11819114167054089,0.3640406608581543,0.10659813061890529,10,log2,1,10,200,"{'classifier__max_depth': 10, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.4881396704504127,0.4509150141387557,0.4397389481707317,0.4706155713787998,0.5139859185030395,0.4726790245283478,0.02648875112098763,21,0.7799575273076043,0.7878564170290291,0.7839586169837465,0.7555642952610516,0.7920802191214623,0.7798834151405788,0.012809083814637176
1.49354248046875,0.13160428079355924,0.32242355346679685,0.03810830604914442,10,sqrt,1,10,200,"{'classifier__max_depth': 10, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.4970705578743126,0.4701268491191391,0.4208078119855583,0.4555567413952936,0.5075890303203662,0.47023019813893396,0.030899775143536905,22,0.7926094357481365,0.7930357451715548,0.7997475498329046,0.7884482037411796,0.808524429512838,0.7964730728013227,0.0070299194072777635
0.9387729167938232,0.06502028447304219,0.27224245071411135,0.08574333528812238,10,log2,1,10,100,"{'classifier__max_depth': 10, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.47348582418811064,0.4320110931598568,0.42869641875349324,0.48948447681436974,0.4986036285537545,0.46445628829391694,0.0290015259692877,23,0.7707015258857991,0.7701837075424223,0.7641297671985073,0.7459068957985534,0.7834970689481288,0.7668837930746821,0.012239937356200978
1.0524162769317627,0.13495191877162158,0.3043114185333252,0.04561609598911816,10,sqrt,1,10,100,"{'classifier__max_depth': 10, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.4648590350194435,0.4602121600334373,0.4268009433305486,0.46854847148562345,0.4896028514933099,0.46200469227247254,0.020273844345265822,24,0.7848912040172209,0.786207991371513,0.7887803774970177,0.7793301121616046,0.7929337225818958,0.7864286815258504,0.004486608102663118
1.4433673858642577,0.15087128937979816,0.4450263500213623,0.03446895981614696,10,log2,5,10,200,"{'classifier__max_depth': 10, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.4605562032298889,0.4211611777744415,0.42558345428895317,0.4486291256948429,0.47066330107191306,0.44531865241200796,0.019279808244890763,25,0.6803419110018037,0.6740993003460898,0.6808779608817566,0.671405492527463,0.6896247098973228,0.6792698749308872,0.006317296274025613
1.6044235229492188,0.1603268082123523,0.332747220993042,0.05149926385684509,10,log2,5,2,200,"{'classifier__max_depth': 10, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.4605562032298889,0.4211611777744415,0.42558345428895317,0.4486291256948429,0.47066330107191306,0.44531865241200796,0.019279808244890763,25,0.6803419110018037,0.6740993003460898,0.6808779608817566,0.671405492527463,0.6896247098973228,0.6792698749308872,0.006317296274025613
0.9653913497924804,0.12381878752031582,0.3291306018829346,0.08627620807271151,10,sqrt,5,2,100,"{'classifier__max_depth': 10, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.43215722473514634,0.42417322927845463,0.4317496163327697,0.4525386738659935,0.48064669946926136,0.4442530887363251,0.020488988882083906,27,0.7039264708892551,0.691543918334339,0.6916811221296607,0.7036103571485665,0.724983810276163,0.7031491357555969,0.012196445338062523
1.075829553604126,0.07636108942953376,0.37270050048828124,0.08710910573835745,10,sqrt,5,10,100,"{'classifier__max_depth': 10, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.43215722473514634,0.42417322927845463,0.4317496163327697,0.4525386738659935,0.48064669946926136,0.4442530887363251,0.020488988882083906,27,0.7039264708892551,0.691543918334339,0.6916811221296607,0.7036103571485665,0.724983810276163,0.7031491357555969,0.012196445338062523
1.5200984477996826,0.20545296959751047,0.4632772922515869,0.07105643773735115,10,sqrt,5,2,200,"{'classifier__max_depth': 10, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.4448354471053011,0.43034358248957716,0.4235190173995867,0.4335350967220253,0.46689999951628325,0.4398266286465547,0.01518884719494881,29,0.720352527075374,0.6925675728073596,0.7021226637055945,0.7061091417694835,0.7272437039752632,0.7096791218666149,0.01253065084057712
1.5519807815551758,0.12755641941783497,0.3043565273284912,0.025932251896007136,10,sqrt,5,10,200,"{'classifier__max_depth': 10, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.4448354471053011,0.43034358248957716,0.4235190173995867,0.4335350967220253,0.46689999951628325,0.4398266286465547,0.01518884719494881,29,0.720352527075374,0.6925675728073596,0.7021226637055945,0.7061091417694835,0.7272437039752632,0.7096791218666149,0.01253065084057712
0.8278634548187256,0.08403803574150666,0.3290745258331299,0.02858303354731958,10,log2,5,10,100,"{'classifier__max_depth': 10, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.42666704706526515,0.4197351023626827,0.4145958269226286,0.46798874833735987,0.44767414731115296,0.43533217439981786,0.019834945481309537,31,0.6584231770182258,0.6506135811797688,0.6682931598418006,0.6581631754181235,0.6780363171667664,0.662705882124937,0.009502014525991902
0.9541753768920899,0.09092368079208733,0.2503973484039307,0.058042892574762146,10,log2,5,2,100,"{'classifier__max_depth': 10, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.42666704706526515,0.4197351023626827,0.4145958269226286,0.46798874833735987,0.44767414731115296,0.43533217439981786,0.019834945481309537,31,0.6584231770182258,0.6506135811797688,0.6682931598418006,0.6581631754181235,0.6780363171667664,0.662705882124937,0.009502014525991902
1.438068962097168,0.07005751626560923,0.2697309970855713,0.019859168574317212,5,log2,1,2,200,"{'classifier__max_depth': 5, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.3981059135103921,0.3894476128237443,0.3680917201243276,0.39430961036201917,0.4583806339251906,0.4016670981491348,0.030198879561721723,33,0.5981795812893178,0.614948326710348,0.6116186206650096,0.5854304352997607,0.6219976033916914,0.6064349134712256,0.013045190343576516
0.8421228885650635,0.18399791445301844,0.2608201026916504,0.036620836540587995,5,sqrt,1,2,100,"{'classifier__max_depth': 5, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.3880264926664256,0.40811300233764464,0.3899112654320988,0.3920553919600232,0.41335592846189123,0.3982924161716167,0.010371949279789131,34,0.5629890749170184,0.5930788356260308,0.5843375837550656,0.5761126033519308,0.5958627854701356,0.5824761766240363,0.011960975784170786
0.9122632026672364,0.11443817557023304,0.23658809661865235,0.05429370217838881,5,log2,1,2,100,"{'classifier__max_depth': 5, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.3891124444808504,0.3976255603143725,0.36728029002467383,0.4002914250517302,0.4287281587993139,0.39660757573418814,0.019812145640670704,35,0.5645019825208518,0.5915908117176111,0.5788978878578322,0.5562790607553589,0.6001668818957931,0.5782873249494894,0.016312387428789335
1.1382361888885497,0.0952628329018233,0.35881552696228025,0.04584907403050019,5,sqrt,1,2,200,"{'classifier__max_depth': 5, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.38094652354102115,0.38759660531093115,0.37003257728199035,0.39125712801478346,0.43115455968002214,0.3921974787657497,0.020772930947253788,36,0.5789837702117492,0.600504852206751,0.5812518165864601,0.5837051489905716,0.6084887966876725,0.5905868769366409,0.01173012004342111
